victim_id,numeric_id,value_numeric
361,1,2000-08-11
361,2,38664
361,3,34.8170219
361,4,-90.3733866
362,1,2000-08-12
362,2,11223
362,3,40.589289
362,4,-73.966569
363,1,2000-08-13
363,2,79110
363,3,35.1648434
363,4,-101.8673099
364,1,2000-08-13
364,2,70739
364,3,30.5132874
364,4,-91.0305472
365,1,2000-08-13
365,2,91770
365,3,34.0767103
365,4,-118.0730313
366,1,2000-08-13
366,2,90249
366,3,33.9030171
366,4,-118.3206348
367,1,2000-08-14
367,2,32220
367,3,30.3690521
367,4,-81.7736981
368,1,2000-08-14
368,2,90680
368,3,33.8084154
368,4,-117.9971398
369,1,2000-08-15
369,2,94105
369,3,37.7876233
369,4,-122.3893047
370,1,2000-08-15
370,2,NULL
370,3,34.0522342
370,4,-118.2436849
371,1,2000-08-17
371,2,60411
371,3,41.5023866
371,4,-87.6743052
372,1,2000-08-18
372,2,61348
372,3,41.2962449
372,4,-89.0773442
373,1,2000-08-18
373,2,8867
373,3,40.6263336
373,4,-74.9266717
374,1,2000-08-19
374,2,67026
374,3,37.5479045
374,4,-97.5337837
375,1,2000-08-19
375,2,74401
375,3,35.7555311
375,4,-95.3772989
376,1,2000-08-20
376,2,73460
376,3,34.236397
376,4,-96.6789584
377,1,2000-08-20
377,2,60070
377,3,42.1035867
377,4,-87.9021118
378,1,2000-08-20
378,2,55419
378,3,44.9196747
378,4,-93.2728187
379,1,2000-08-21
379,2,NULL
379,3,37.0842271
379,4,-94.513281
380,1,2000-08-21
380,2,33935
380,3,26.8276383
380,4,-81.5102338
381,1,2000-08-22
381,2,33712
381,3,27.7447699
381,4,-82.6628795
382,1,2000-08-23
382,2,30168
382,3,33.8015194
382,4,-84.6395228
383,1,2000-08-23
383,2,45801
383,3,40.7440243
383,4,-84.102994
384,1,2000-08-23
384,2,62205
384,3,38.6305802
384,4,-90.1410642
385,1,2000-08-23
385,2,97232
385,3,45.5295528
385,4,-122.6463158
386,1,2000-08-23
386,2,95341
386,3,37.2653668
386,4,-120.4454893
387,1,2000-08-24
387,2,93601
387,3,37.4036935
387,4,-119.7340014
388,1,2000-08-25
388,2,43003
388,3,40.4089499
388,4,-82.955461
389,1,2000-08-25
389,2,73099
389,3,35.5077287
389,4,-97.7425198
390,1,2000-08-25
390,2,73099
390,3,35.5077287
390,4,-97.7425198
391,1,2000-08-25
391,2,35802
391,3,34.657819
391,4,-86.5783021
392,1,2000-08-25
392,2,93534
392,3,34.686669
392,4,-118.150759
393,1,2000-08-26
393,2,NULL
393,3,34.0522342
393,4,-118.2436849
394,1,2000-08-26
394,2,80011
394,3,39.7255158
394,4,-104.823497
395,1,2000-08-27
395,2,96792
395,3,21.4039782
395,4,-158.1764943
396,1,2000-08-27
396,2,96792
396,3,21.4039782
396,4,-158.1764943
397,1,2000-08-27
397,2,43207
397,3,39.930864
397,4,-82.9873863
398,1,2000-08-27
398,2,43207
398,3,39.930864
398,4,-82.9873863
399,1,2000-08-28
399,2,6106
399,3,41.7517732
399,4,-72.7085135
400,1,2000-08-29
400,2,98604
400,3,45.8101882
400,4,-122.486611
401,1,2000-08-29
401,2,90650
401,3,33.917074
401,4,-118.0699728
402,1,2000-08-29
402,2,48235
402,3,42.411315
402,4,-83.210014
403,1,2000-08-29
403,2,NULL
403,3,33.4255104
403,4,-111.9400054
404,1,2000-08-29
404,2,80503
404,3,40.2295752
404,4,-105.2695013
405,1,2000-08-30
405,2,68132
405,3,41.2704852
405,4,-96.0072144
406,1,2000-08-30
406,2,38703
406,3,33.4365488
406,4,-91.0403742
407,1,2000-08-30
407,2,89030
407,3,36.199017
407,4,-115.1263799
408,1,2000-08-31
408,2,73108
408,3,35.461358
408,4,-97.5494712
409,1,2000-08-31
409,2,73108
409,3,35.461358
409,4,-97.5494712
410,1,2000-08-31
410,2,77060
410,3,29.9038372
410,4,-95.3929547
411,1,2000-09-01
411,2,45239
411,3,39.1911036
411,4,-84.5705344
412,1,2000-09-01
412,2,49022
412,3,42.102538
412,4,-86.443963
413,1,2000-09-01
413,2,39440
413,3,31.6914016
413,4,-89.1283353
414,1,2000-09-01
414,2,33304
414,3,26.1410883
414,4,-80.1201673
415,1,2000-09-01
415,2,22042
415,3,38.869818
415,4,-77.163697
416,1,2000-09-01
416,2,91331
416,3,34.2688419
416,4,-118.4158268
417,1,2000-09-02
417,2,70807
417,3,30.5434914
417,4,-91.176699
418,1,2000-09-03
418,2,29379
418,3,34.7160142
418,4,-81.6248058
419,1,2000-09-05
419,2,63123
419,3,38.5656635
419,4,-90.3208547
420,1,2000-09-05
420,2,36105
420,3,32.3332492
420,4,-86.3119487
421,1,2000-09-05
421,2,93706
421,3,36.705422
421,4,-119.77116
422,1,2000-09-05
422,2,90712
422,3,33.8561922
422,4,-118.1307539
423,1,2000-09-06
423,2,90018
423,3,34.0310631
423,4,-118.3224353
424,1,2000-09-06
424,2,89032
424,3,36.2004763
424,4,-115.1692849
425,1,2000-09-06
425,2,91730
425,3,34.1130121
425,4,-117.5715799
426,1,2000-09-07
426,2,90248
426,3,33.869683
426,4,-118.3066074
427,1,2000-09-08
427,2,68138
427,3,41.1594788
427,4,-96.1385039
428,1,2000-09-08
428,2,39079
428,3,32.9701306
428,4,-89.9123058
429,1,2000-09-09
429,2,90245
429,3,33.9277745
429,4,-118.4224688
430,1,2000-09-10
430,2,95667
430,3,38.7335887
430,4,-120.7539429
431,1,2000-09-11
431,2,34233
431,3,27.2868068
431,4,-82.5002441
432,1,2000-09-11
432,2,33133
432,3,25.7427748
432,4,-80.241367
433,1,2000-09-11
433,2,93705
433,3,36.7939224
433,4,-119.8174963
434,1,2000-09-11
434,2,55024
434,3,44.6306708
434,4,-93.1368018
435,1,2000-09-12
435,2,88011
435,3,30.5280337
435,4,-99.8524149
436,1,2000-09-12
436,2,97146
436,3,46.1227779
436,4,-123.9340833
437,1,2000-09-13
437,2,61832
437,3,40.1228207
437,4,-87.6311461
438,1,2000-09-13
438,2,95350
438,3,37.6787234
438,4,-121.0433704
439,1,2000-09-13
439,2,94804
439,3,37.8988692
439,4,-122.3075854
440,1,2000-09-13
440,2,92102
440,3,32.721713
440,4,-117.0959255
441,1,2000-09-14
441,2,91601
441,3,34.16263
441,4,-118.374961
442,1,2000-09-15
442,2,90065
442,3,34.0864178
442,4,-118.2190479
443,1,2000-09-16
443,2,72758
443,3,36.2955961
443,4,-94.1277156
444,1,2000-09-16
444,2,28792
444,3,35.3419076
444,4,-82.3807939
445,1,2000-09-16
445,2,29841
445,3,33.523077
445,4,-81.9425701
446,1,2000-09-16
446,2,30813
446,3,33.4685451
446,4,-82.1573401
447,1,2000-09-18
447,2,60609
447,3,41.8118757
447,4,-87.6276859
448,1,2000-09-18
448,2,94588
448,3,37.7201222
448,4,-121.8717977
449,1,2000-09-19
449,2,78550
449,3,26.1763527
449,4,-97.6702238
450,1,2000-09-20
450,2,10031
450,3,40.8189432
450,4,-73.9522229
451,1,2000-09-20
451,2,90301
451,3,33.9548761
451,4,-118.3469531
452,1,2000-09-20
452,2,95354
452,3,37.6385453
452,4,-120.990749
453,1,2000-09-21
453,2,63113
453,3,38.6606563
453,4,-90.2521678
454,1,2000-09-21
454,2,NULL
454,3,35.2219971
454,4,-101.8312969
455,1,2000-09-21
455,2,33609
455,3,27.9412182
455,4,-82.5057236
456,1,2000-09-21
456,2,33609
456,3,27.9412182
456,4,-82.5057236
457,1,2000-09-21
457,2,33609
457,3,27.9412182
457,4,-82.5057236
458,1,2000-09-21
458,2,90602
458,3,33.975005
458,4,-118.0397306
459,1,2000-09-22
459,2,31415
459,3,32.0877043
459,4,-81.1162261
460,1,2000-09-22
460,2,30274
460,3,33.5528023
460,4,-84.4015075
461,1,2000-09-22
461,2,71037
461,3,32.5465756
461,4,-93.5186143
462,1,2000-09-22
462,2,92115
462,3,32.7504209
462,4,-117.0560481
463,1,2000-09-24
463,2,90011
463,3,34.0041395
463,4,-118.2513048
464,1,2000-09-25
464,2,72204
464,3,34.7208614
464,4,-92.3784087
465,1,2000-09-25
465,2,NULL
465,3,30.4199203
465,4,-92.0465087
466,1,2000-09-25
466,2,95670
466,3,38.5990994
466,4,-121.2857712
467,1,2000-09-26
467,2,98004
467,3,47.6156454
467,4,-122.2037246
468,1,2000-09-19
468,2,63135
468,3,38.7441094
468,4,-90.3153715
469,1,2000-09-26
469,2,79423
469,3,33.447286
469,4,-101.8437319
470,1,2000-09-26
470,2,95815
470,3,38.6150073
470,4,-121.4435494
471,1,2000-09-27
471,2,63115
471,3,38.674487
471,4,-90.242356
472,1,2000-09-27
472,2,74354
472,3,36.8722424
472,4,-94.8598774
473,1,2000-09-27
473,2,85710
473,3,32.235124
473,4,-110.843054
474,1,2000-09-28
474,2,63116
474,3,38.5827005
474,4,-90.2482506
475,1,2000-09-28
475,2,85718
475,3,32.3230407
475,4,-110.8945381
476,1,2000-09-28
476,2,23434
476,3,36.7265183
476,4,-76.5777128
477,1,2000-09-28
477,2,NULL
477,3,32.783567
477,4,-96.8726295
478,1,2000-09-29
478,2,70802
478,3,30.4613716
478,4,-91.1569
479,1,2000-09-29
479,2,70802
479,3,30.4613716
479,4,-91.1569
480,1,2000-09-29
480,2,77089
480,3,29.6061959
480,4,-95.2286531
481,1,2000-09-30
481,2,93003
481,3,34.2741951
481,4,-119.2572037
482,1,2000-10-01
482,2,87144
482,3,35.2846972
482,4,-106.7007889
483,1,2000-10-01
483,2,70570
483,3,30.5184085
483,4,-92.183097
484,1,2000-10-01
484,2,28789
484,3,35.4698171
484,4,-83.2629414
485,1,2000-10-01
485,2,99786
485,3,66.9746267
485,4,-160.425502
486,1,2000-10-02
486,2,NULL
486,3,33.4151843
486,4,-111.8314724
487,1,2000-10-02
487,2,97024
487,3,45.5428785
487,4,-122.4511794
488,1,2000-10-03
488,2,31512
488,3,31.536666
488,4,-83.006547
489,1,2000-10-03
489,2,96815
489,3,21.2773052
489,4,-157.8220959
490,1,2000-10-03
490,2,71109
490,3,32.4735657
490,4,-93.8299106
491,1,2000-10-04
491,2,37087
491,3,36.2048893
491,4,-86.2689948
492,1,2000-10-06
492,2,98144
492,3,47.5992537
492,4,-122.3063639
493,1,2000-10-08
493,2,43207
493,3,39.922022
493,4,-82.978955
494,1,2000-10-08
494,2,63115
494,3,38.6751659
494,4,-90.2522017
495,1,2000-10-08
495,2,74107
495,3,36.0839781
495,4,-96.047478
496,1,2000-10-08
496,2,74107
496,3,36.0839781
496,4,-96.047478
497,1,2000-10-08
497,2,61820
497,3,40.114371
497,4,-88.2451569
498,1,2000-10-08
498,2,95307
498,3,37.594592
498,4,-120.959453
499,1,2000-10-10
499,2,97211
499,3,45.5676376
499,4,-122.6519308
500,1,2000-10-11
500,2,33060
500,3,26.242193
500,4,-80.1311362
501,1,2000-10-11
501,2,33311
501,3,26.1346566
501,4,-80.1575712
502,1,2000-10-12
502,2,32505
502,3,30.4624676
502,4,-87.2479955
503,1,2000-10-13
503,2,38659
503,3,34.633828
503,4,-89.3914344
504,1,2000-10-13
504,2,28205
504,3,35.2160008
504,4,-80.7858279
505,1,2000-10-14
505,2,63116
505,3,38.6022574
505,4,-90.2610344
506,1,2000-10-14
506,2,87313
506,3,35.6449465
506,4,-108.026398
507,1,2000-10-17
507,2,44123
507,3,41.5963983
507,4,-81.5335751
508,1,2000-10-17
508,2,64506
508,3,39.788734
508,4,-94.787347
509,1,2000-10-18
509,2,73119
509,3,35.4137737
509,4,-97.5526089
510,1,2000-10-18
510,2,44128
510,3,41.4346329
510,4,-81.5748141
511,1,2000-10-19
511,2,80813
511,3,38.7466377
511,4,-105.180624
512,1,2000-10-20
512,2,43725
512,3,39.9980184
512,4,-81.5532884
513,1,2000-10-20
513,2,11237
513,3,40.7054628
513,4,-73.9236037
514,1,2000-10-21
514,2,29418
514,3,32.8852656
514,4,-80.0677468
515,1,2000-10-22
515,2,60653
515,3,41.8276922
515,4,-87.608812
516,1,2000-10-23
516,2,44320
516,3,41.090236
516,4,-81.574747
517,1,2000-10-23
517,2,65803
517,3,37.2510637
517,4,-93.3033265
518,1,2000-10-23
518,2,77377
518,3,30.0803158
518,4,-95.7362156
519,1,2000-10-23
519,2,71201
519,3,32.5226412
519,4,-92.0838101
520,1,2000-10-23
520,2,5860
520,3,44.8124631
520,4,-72.2048754
521,1,2000-10-23
521,2,11221
521,3,40.6950864
521,4,-73.9287324
522,1,2000-10-23
522,2,94043
522,3,37.4333804
522,4,-122.0955813
523,1,2000-10-24
523,2,90003
523,3,33.9727656
523,4,-118.2739411
524,1,2000-10-25
524,2,60609
524,3,41.8118757
524,4,-87.6276859
525,1,2000-10-25
525,2,87501
525,3,35.6806624
525,4,-105.9233312
526,1,2000-10-25
526,2,NULL
526,3,32.3393759
526,4,-86.1955197
527,1,2000-10-26
527,2,63670
527,3,37.797655
527,4,-90.20539
528,1,2000-10-27
528,2,68726
528,3,42.1700064
528,4,-98.1884044
529,1,2000-10-28
529,2,65580
529,3,38.1239389
529,4,-91.8553113
530,1,2000-10-28
530,2,90210
530,3,34.1128442
530,4,-118.4303741
531,1,2000-10-28
531,2,27597
531,3,35.8348221
531,4,-78.3274299
532,1,2000-10-28
532,2,27597
532,3,35.8348221
532,4,-78.3274299
533,1,2000-10-28
533,2,93930
533,3,36.1705509
533,4,-121.0596447
534,1,2000-10-29
534,2,79756
534,3,31.5563123
534,4,-102.9086618
535,1,2000-10-29
535,2,79756
535,3,31.5563123
535,4,-102.9086618
536,1,2000-10-29
536,2,60649
536,3,41.7935489
536,4,-87.5804185
537,1,2000-10-29
537,2,99701
537,3,64.8369428
537,4,-147.7391533
538,1,2000-10-30
538,2,89048
538,3,36.1127291
538,4,-115.9752629
539,1,2000-10-30
539,2,89048
539,3,36.1127291
539,4,-115.9752629
540,1,2000-10-30
540,2,94043
540,3,37.4145254
540,4,-122.0927112
541,1,2000-10-31
541,2,74146
541,3,36.100173
541,4,-95.853487
542,1,2000-11-01
542,2,55454
542,3,44.9411862
542,4,-93.2629699
543,1,2000-11-02
543,2,92101
543,3,32.7256175
543,4,-117.1668966
544,1,2000-11-02
544,2,92004
544,3,33.2558717
544,4,-116.375012
545,1,2000-11-03
545,2,31030
545,3,32.5537585
545,4,-83.8874084
546,1,2000-11-03
546,2,60647
546,3,41.9214519
546,4,-87.7067593
547,1,2000-11-03
547,2,91016
547,3,34.1402401
547,4,-118.0204855
548,1,2000-11-03
548,2,95337
548,3,37.7712409
548,4,-121.202464
549,1,2000-11-05
549,2,77571
549,3,29.6628493
549,4,-95.0192651
550,1,2000-11-06
550,2,NULL
550,3,30.1126874
550,4,-89.8879304
551,1,2000-11-07
551,2,45212
551,3,39.1822716
551,4,-84.4564128
552,1,2000-11-08
552,2,45213
552,3,39.1827413
552,4,-84.4254558
553,1,2000-11-08
553,2,95139
553,3,37.2325841
553,4,-121.7704967
554,1,2000-08-10
554,2,98038
554,3,47.3884424
554,4,-122.0566818
555,1,2000-11-09
555,2,98032
555,3,47.3788693
555,4,-122.2496341
556,1,2000-11-10
556,2,77520
556,3,29.7485177
556,4,-94.9685588
557,1,2000-11-11
557,2,31302
557,3,32.1506629
557,4,-81.3485347
558,1,2000-11-11
558,2,31302
558,3,32.1506629
558,4,-81.3485347
559,1,2000-11-12
559,2,35212
559,3,33.54066
559,4,-86.7516558
560,1,2000-11-12
560,2,92626
560,3,33.6931781
560,4,-117.8682869
561,1,2000-11-12
561,2,85621
561,3,31.3334539
561,4,-110.9371894
562,1,2000-11-14
562,2,62206
562,3,38.5678202
562,4,-90.1742122
563,1,2000-11-14
563,2,73460
563,3,34.2351292
563,4,-96.6824647
564,1,2000-11-14
564,2,91962
564,3,32.7598623
564,4,-116.4866357
565,1,2000-11-15
565,2,33714
565,3,27.8110144
565,4,-82.6811829
566,1,2000-11-16
566,2,55439
566,3,44.886055
566,4,-93.360405
567,1,2000-11-17
567,2,20814
567,3,38.9807318
567,4,-77.0936686
568,1,2000-11-18
568,2,17011
568,3,40.2673769
568,4,-76.9156711
569,1,2000-11-18
569,2,91387
569,3,34.4383188
569,4,-118.4057959
570,1,2000-11-19
570,2,NULL
570,3,32.8996333
570,4,-86.9112451
571,1,2000-11-20
571,2,61048
571,3,42.3566806
571,4,-89.9137109
572,1,2000-11-20
572,2,90292
572,3,33.9856791
572,4,-118.4434133
573,1,2000-11-21
573,2,73102
573,3,35.4729231
573,4,-97.5142989
574,1,2000-11-21
574,2,55102
574,3,44.943732
574,4,-93.103125
575,1,2000-11-23
575,2,50021
575,3,41.740367
575,4,-93.587583
576,1,2000-11-23
576,2,71282
576,3,30.3538793
576,4,-81.6587163
577,1,2000-11-23
577,2,94014
577,3,37.7051317
577,4,-122.4708507
578,1,2000-11-26
578,2,68787
578,3,42.2305588
578,4,-97.0178236
579,1,2000-11-26
579,2,94565
579,3,38.0404555
579,4,-121.96197
580,1,2000-11-27
580,2,61610
580,3,40.63504
580,4,-89.6226
581,1,2000-11-27
581,2,75043
581,3,32.8357526
581,4,-96.5877459
582,1,2000-11-05
582,2,2121
582,3,42.3159125
582,4,-71.0852407
583,1,2000-11-28
583,2,21230
583,3,39.2648122
583,4,-76.5672081
584,1,2000-11-29
584,2,72202
584,3,34.7449451
584,4,-92.2587713
585,1,2000-11-30
585,2,62220
585,3,38.5124113
585,4,-89.98256
586,1,2000-11-30
586,2,68105
586,3,41.2524204
586,4,-95.953162
587,1,2000-11-30
587,2,13204
587,3,43.037798
587,4,-76.16764
588,1,2000-12-01
588,2,73109
588,3,35.4394131
588,4,-97.5214595
589,1,2000-12-01
589,2,94545
589,3,37.6162801
589,4,-122.092026
590,1,2000-12-02
590,2,28208
590,3,35.229587
590,4,-80.9179112
591,1,2000-12-07
591,2,84116
591,3,40.7736901
591,4,-111.9181787
592,1,2000-12-07
592,2,8520
592,3,40.270942
592,4,-74.5071245
593,1,2000-12-08
593,2,95350
593,3,37.6640327
593,4,-121.0127953
594,1,2000-12-08
594,2,91342
594,3,34.3343245
594,4,-118.507762
595,1,2000-12-09
595,2,91764
595,3,34.0695701
595,4,-117.5498558
596,1,2000-12-09
596,2,90255
596,3,33.9692398
596,4,-118.2034971
597,1,2000-12-12
597,2,60606
597,3,41.8786934
597,4,-87.6389243
598,1,2000-12-12
598,2,73662
598,3,35.291162
598,4,-99.6400969
599,1,2000-12-14
599,2,73116
599,3,35.5360674
599,4,-97.5618448
600,1,2000-12-14
600,2,37343
600,3,35.1188226
600,4,-85.278993
601,1,2000-12-15
601,2,30035
601,3,33.743068
601,4,-84.228644
602,1,2000-12-15
602,2,91316
602,3,34.1745588
602,4,-118.5183189
603,1,2000-12-17
603,2,73521
603,3,34.637797
603,4,-99.3164767
604,1,2000-12-17
604,2,90631
604,3,33.9325126
604,4,-117.9458924
605,1,2000-12-18
605,2,21638
605,3,38.965496
605,4,-76.19393
606,1,2000-12-18
606,2,97232
606,3,45.5295528
606,4,-122.6463158
607,1,2000-12-18
607,2,95134
607,3,37.4150957
607,4,-121.943683
608,1,2000-12-19
608,2,52404
608,3,41.963913
608,4,-91.695297
609,1,2000-12-19
609,2,94063
609,3,37.4852101
609,4,-122.2313494
610,1,2000-12-20
610,2,21221
610,3,39.3027687
610,4,-76.4532506
611,1,2000-12-21
611,2,73111
611,3,35.515141
611,4,-97.4766087
612,1,2000-12-22
612,2,43209
612,3,39.9568337
612,4,-82.924478
613,1,2000-12-22
613,2,64126
613,3,39.0915308
613,4,-94.5023191
614,1,2000-12-23
614,2,98903
614,3,46.5635188
614,4,-120.5171281
615,1,2000-12-23
615,2,33610
615,3,28.0052334
615,4,-82.4140323
616,1,2000-12-24
616,2,43224
616,3,40.0376066
616,4,-82.9623885
617,1,2000-12-24
617,2,11222
617,3,40.7307891
617,4,-73.9575258
618,1,2000-12-24
618,2,11222
618,3,40.7307891
618,4,-73.9575258
619,1,2000-12-25
619,2,92882
619,3,33.8765984
619,4,-117.5776708
620,1,2000-12-27
620,2,2125
620,3,42.3107326
620,4,-71.0692937
621,1,2000-12-28
621,2,NULL
621,3,33.6609389
621,4,-95.555513
622,1,2000-12-30
622,2,44255
622,3,41.2461287
622,4,-81.2311031
623,1,2000-12-30
623,2,64133
623,3,39.0096948
623,4,-94.4841398
624,1,2000-12-30
624,2,92553
624,3,33.9213398
624,4,-117.2182321
625,1,2000-12-31
625,2,77336
625,3,30.0995924
625,4,-95.1455205
626,1,2000-12-31
626,2,61822
626,3,40.1260317
626,4,-88.2936848
627,1,2000-12-31
627,2,99901
627,3,55.348303
627,4,-131.648924
628,1,2001-01-01
628,2,76513
628,3,31.0490921
628,4,-97.4628301
629,1,2001-01-01
629,2,NULL
629,3,32.5159852
629,4,-93.7321228
630,1,2001-01-01
630,2,84101
630,3,40.758872
630,4,-111.8992675
631,1,2001-01-01
631,2,98057
631,3,47.4679103
631,4,-122.2212631
632,1,2001-01-01
632,2,98057
632,3,47.4679103
632,4,-122.2212631
633,1,2001-01-03
633,2,83325
633,3,42.6062924
633,4,-114.2071976
634,1,2001-01-03
634,2,85716
634,3,32.2378904
634,4,-110.9267767
635,1,2001-01-04
635,2,44140
635,3,41.4891647
635,4,-81.9223547
636,1,2001-01-04
636,2,14621
636,3,43.181849
636,4,-77.607739
637,1,2001-01-06
637,2,44203
637,3,41.0302643
637,4,-81.5944926
638,1,2001-01-07
638,2,97034
638,3,45.4031666
638,4,-122.688201
639,1,2001-01-09
639,2,73107
639,3,35.4824408
639,4,-97.5781151
640,1,2001-01-09
640,2,40210
640,3,38.235383
640,4,-85.788019
641,1,2001-01-09
641,2,99645
641,3,61.6146853
641,4,-149.1143859
642,1,2001-01-10
642,2,93033
642,3,34.1590937
642,4,-119.182326
643,1,2001-01-11
643,2,36522
643,3,31.0074271
643,4,-88.224426
644,1,2001-01-11
644,2,36522
644,3,31.0074271
644,4,-88.224426
645,1,2001-01-11
645,2,94603
645,3,37.7506108
645,4,-122.1721945
646,1,2001-01-12
646,2,72120
646,3,34.975275
646,4,-92.291928
647,1,2001-01-12
647,2,36207
647,3,33.6655
647,4,-85.805
648,1,2001-01-12
648,2,7050
648,3,40.7678847
648,4,-74.2410934
649,1,2001-01-13
649,2,96814
649,3,21.2908428
649,4,-157.8427389
650,1,2001-01-13
650,2,96814
650,3,21.2908428
650,4,-157.8427389
651,1,2001-01-13
651,2,98126
651,3,47.5649449
651,4,-122.3715587
652,1,2001-01-14
652,2,45402
652,3,39.7462286
652,4,-84.1881935
653,1,2001-01-15
653,2,22903
653,3,37.9777939
653,4,-78.5453029
654,1,2001-01-16
654,2,64750
654,3,37.956189
654,4,-94.153082
655,1,2001-01-16
655,2,63120
655,3,38.6819233
655,4,-90.236675
656,1,2001-01-16
656,2,11206
656,3,40.6938402
656,4,-73.9364314
657,1,2001-01-16
657,2,91761
657,3,34.0634011
657,4,-117.6127497
658,1,2001-01-17
658,2,NULL
658,3,34.8028661
658,4,-86.9716741
659,1,2001-01-17
659,2,89120
659,3,36.0993884
659,4,-115.069649
660,1,2001-01-18
660,2,65740
660,3,36.6992276
660,4,-93.1599022
661,1,2001-01-18
661,2,93030
661,3,34.1966206
661,4,-119.1800829
662,1,2001-01-19
662,2,29662
662,3,34.7755002
662,4,-82.3127345
663,1,2001-01-20
663,2,72470
663,3,36.4560636
663,4,-90.7223007
664,1,2001-01-21
664,2,94901
664,3,37.9580424
664,4,-122.5084484
665,1,2001-01-21
665,2,93060
665,3,34.4123083
665,4,-119.0823559
666,1,2001-01-22
666,2,80863
666,3,38.980644
666,4,-105.041344
667,1,2001-01-22
667,2,92363
667,3,34.8340586
667,4,-114.6202223
668,1,2001-01-23
668,2,38008
668,3,35.253033
668,4,-88.967687
669,1,2001-01-25
669,2,70546
